charity_link,charity_name,full_time_employees
https://www.charitydata.ca/charity/redeemer-christian-high-school/130672991RR0001/,REDEEMER CHRISTIAN HIGH SCHOOL,3
https://www.charitydata.ca/charity/regina-huda-school-inc/898236922RR0001/,REGINA HUDA SCHOOL INC,3
https://www.charitydata.ca/charity/reseau-technoscience/101098234RR0001/,RESEAU TECHNOSCIENCE,3
https://www.charitydata.ca/charity/resource-centre-for-the-arts/119117349RR0001/,RESOURCE CENTRE FOR THE ARTS,3
https://www.charitydata.ca/charity/resurrection-christian-academy/868735895RR0001/,Resurrection Christian Academy,3
https://www.charitydata.ca/charity/ridge-meadows-child-development-centre-society/132644204RR0001/,RIDGE MEADOWS CHILD DEVELOPMENT CENTRE SOCIETY,3
https://www.charitydata.ca/charity/riverside-christian-children-centre/107817058RR0001/,RIVERSIDE CHRISTIAN CHILDREN CENTRE,3
https://www.charitydata.ca/charity/rock-lake-funtown-inc/131308082RR0001/,ROCK LAKE FUNTOWN INC.,3
https://www.charitydata.ca/charity/rowans-room-developmental-society/755116290RR0001/,ROWAN'S ROOM DEVELOPMENTAL SOCIETY,3
https://www.charitydata.ca/charity/royal-military-colleges-of-canada-alumni-association-inc/119129096RR0001/,Royal Military Colleges of Canada Alumni Association Inc.,3
https://www.charitydata.ca/charity/royal-oak-community-school-inc/810424325RR0001/,ROYAL OAK COMMUNITY SCHOOL INC.,3
https://www.charitydata.ca/charity/royal-society-of-canada/107935991RR0001/,ROYAL SOCIETY OF CANADA,3
https://www.charitydata.ca/charity/rseq-montreal/100306067RR0001/,RSEQ Montréal,3
https://www.charitydata.ca/charity/sandy-lake-seventh-day-adventist-academy/134635341RR0001/,SANDY LAKE SEVENTH-DAY ADVENTIST ACADEMY,3
https://www.charitydata.ca/charity/sarah-mclachlan-school-of-music-society/805192119RR0001/,SARAH MCLACHLAN SCHOOL OF MUSIC SOCIETY,3
https://www.charitydata.ca/charity/sardis-childrens-centre-society/106915275RR0001/,SARDIS CHILDREN'S CENTRE SOCIETY,3
https://www.charitydata.ca/charity/saskatchewan-express-society-inc/135148393RR0001/,SASKATCHEWAN EXPRESS SOCIETY INC,3
https://www.charitydata.ca/charity/saskatoon-trades-and-skills-centre-inc/815343090RR0001/,Saskatoon Trades and Skills Centre Inc.,3
https://www.charitydata.ca/charity/saw-video-association/867857641RR0001/,SAW VIDEO ASSOCIATION,3
https://www.charitydata.ca/charity/school-sports-newfoundland-and-labrador-inc/125440586RR0001/,SCHOOL SPORTS NEWFOUNDLAND AND LABRADOR INC.,3
https://www.charitydata.ca/charity/seminary-of-christ-the-king/119145027RR0001/,SEMINARY OF CHRIST THE KING,3
https://www.charitydata.ca/charity/sephardic-educational-foundation-of-toronto/119145514RR0001/,SEPHARDIC EDUCATIONAL FOUNDATION OF TORONTO,3
https://www.charitydata.ca/charity/sesam-service-ducatif-spcialis-et-adapt-de-montral/852761204RR0001/,Sésam (Service éducatif spécialisé et adapté de Montréal),3
https://www.charitydata.ca/charity/shiloh-christian-institute-of-ontario/899333850RR0001/,SHILOH CHRISTIAN INSTITUTE OF ONTARIO,3
https://www.charitydata.ca/charity/shuswap-day-care-society/107979288RR0001/,SHUSWAP DAY CARE SOCIETY,3
https://www.charitydata.ca/charity/sisem-daycare-centre-society/107982969RR0001/,SISEM (DAYCARE) CENTRE SOCIETY,3
https://www.charitydata.ca/charity/sistema-toronto-academy/819256603RR0001/,SISTEMA TORONTO ACADEMY,3
https://www.charitydata.ca/charity/sister-macnamara-preschool-and-infant-daycare-inc/122521917RR0001/,SISTER MACNAMARA PRESCHOOL AND INFANT DAYCARE INC,3
https://www.charitydata.ca/charity/skills-canada-manitoba-association-inc/870296399RR0001/,SKILLS CANADA MANITOBA ASSOCIATION INC,3
https://www.charitydata.ca/charity/skills-canada-nova-scotia-association/885157222RR0001/,SKILLS CANADA NOVA SCOTIA ASSOCIATION,3
https://www.charitydata.ca/charity/skills-canada-newfoundland-and-labrador-incorporated/882330426RR0001/,SKILLS CANADA-NEWFOUNDLAND AND LABRADOR INCORPORATED,3
https://www.charitydata.ca/charity/slave-lake-koinonia-christian-school-society/876945825RR0001/,SLAVE LAKE KOINONIA CHRISTIAN SCHOOL SOCIETY,3
https://www.charitydata.ca/charity/societe-benvole-de-propagation-de-lhbreu/118931534RR0001/,SOCIETE BÉNÉVOLE DE PROPAGATION DE L'HÉBREU,3
https://www.charitydata.ca/charity/societ-culturelle-du-lys-inc/104904560RR0001/,SOCIÉTÉ CULTURELLE DU LYS INC.,3
https://www.charitydata.ca/charity/society-for-christian-instruction-at-drayton-and-vicinity/119154623RR0001/,SOCIETY FOR CHRISTIAN INSTRUCTION AT DRAYTON AND VICINITY,3
https://www.charitydata.ca/charity/somali-canadian-education-and-rural-development-organizationscerdo/868913575RR0001/,SOMALI CANADIAN EDUCATION AND RURAL DEVELOPMENT ORGANIZATION(SCERDO),3
https://www.charitydata.ca/charity/sonrise-christian-academy/119156347RR0001/,SONRISE CHRISTIAN ACADEMY,3
https://www.charitydata.ca/charity/south-hill-child-care-society/119157717RR0001/,SOUTH HILL CHILD CARE SOCIETY,3
https://www.charitydata.ca/charity/south-park-child-care-co-op-inc/107996795RR0001/,SOUTH PARK CHILD CARE CO-OP INC.,3
https://www.charitydata.ca/charity/south-shore-waldorf-school-association/896789294RR0001/,SOUTH SHORE WALDORF SCHOOL ASSOCIATION,3
https://www.charitydata.ca/charity/sporobole/130030158RR0002/,Sporobole,3
https://www.charitydata.ca/charity/st-alcuin-college-for-the-liberal-arts-society/815436704RR0001/,ST ALCUIN COLLEGE FOR THE LIBERAL ARTS SOCIETY,3
https://www.charitydata.ca/charity/st-albert-family-resource-centre/128925666RR0001/,ST. ALBERT FAMILY RESOURCE CENTRE,3
https://www.charitydata.ca/charity/st-cyril-and-methodius-education-organization-in-ottawa-inc/887944247RR0001/,ST. CYRIL AND METHODIUS EDUCATION ORGANIZATION IN OTTAWA INC.,3
https://www.charitydata.ca/charity/st-stephens-college/108042417RR0001/,ST. STEPHEN'S COLLEGE,3
https://www.charitydata.ca/charity/stanley-knowles-pre-school-center-inc/131036246RR0001/,STANLEY KNOWLES PRE-SCHOOL CENTER INC.,3
https://www.charitydata.ca/charity/starthrower-foundation/857489942RR0001/,STARTHROWER FOUNDATION,3
https://www.charitydata.ca/charity/step-by-step-child-development-society/129352167RR0001/,STEP-BY-STEP CHILD DEVELOPMENT SOCIETY,3
https://www.charitydata.ca/charity/stirling-co-operative-nursery-school-inc/891444176RR0001/,STIRLING CO-OPERATIVE NURSERY SCHOOL INC,3
https://www.charitydata.ca/charity/stouffville-christian-school/124151895RR0001/,STOUFFVILLE CHRISTIAN SCHOOL,3
https://www.charitydata.ca/charity/strata-montessori-adolescent-school/844714709RR0001/,STRATA MONTESSORI ADOLESCENT SCHOOL,3
https://www.charitydata.ca/charity/studio-123-early-learning-centre/870766730RR0001/,STUDIO 123 EARLY LEARNING CENTRE,3
https://www.charitydata.ca/charity/studio-180-theatre/858982200RR0001/,STUDIO 180 THEATRE,3
https://www.charitydata.ca/charity/sum-theatre-corp/846991776RR0001/,SUM THEATRE CORP.,3
https://www.charitydata.ca/charity/sunshine-valley-child-care-society/108053075RR0001/,SUNSHINE VALLEY CHILD CARE SOCIETY,3
https://www.charitydata.ca/charity/surrey-hospital-community-childcare-society/891766537RR0001/,SURREY HOSPITAL COMMUNITY CHILDCARE SOCIETY,3
https://www.charitydata.ca/charity/talmudical-academy-of-toronto-mishkan-hatorah-charitable-trust/888261245RR0001/,Talmudical Academy Of Toronto Mishkan HaTorah Charitable Trust,3
https://www.charitydata.ca/charity/technoscience-estrie/118874635RR0001/,TECHNOSCIENCE ESTRIE,3
https://www.charitydata.ca/charity/technoscience-saguenay-lac-saint-jean/122901697RR0001/,Technoscience Saguenay-Lac-Saint-Jean,3
https://www.charitydata.ca/charity/tender-years-co-operative-school-inc/108068040RR0001/,TENDER YEARS CO-OPERATIVE SCHOOL INC.,3
https://www.charitydata.ca/charity/the-abelard-centre-for-education/888810579RR0001/,THE ABELARD CENTRE FOR EDUCATION,3
https://www.charitydata.ca/charity/the-angel-foundation-for-learning/108075946RR0002/,THE ANGEL FOUNDATION FOR LEARNING,3
https://www.charitydata.ca/charity/the-atwater-library-of-the-mechanics-institute-of-montreal--la-bibliotheque-atwater-de-linstitut-des-artisans-de-montral/107686388RR0001/,The Atwater Library Of The Mechanics' Institute Of Montréal / La bibliothèque atwater de l'institut des artisans de Montréal,3
https://www.charitydata.ca/charity/the-bateman-foundation/846937688RR0001/,THE BATEMAN FOUNDATION,3
https://www.charitydata.ca/charity/the-calgary-society-for-christian-education/108074469RR0001/,THE CALGARY SOCIETY FOR CHRISTIAN EDUCATION,3
https://www.charitydata.ca/charity/the-canadian-association-of-physicians-for-the-environment-foundation/892557414RR0001/,THE CANADIAN ASSOCIATION OF PHYSICIANS FOR THE ENVIRONMENT FOUNDATION,3
https://www.charitydata.ca/charity/the-canadian-reformed-school-society-of-calgary/119219830RR0001/,THE CANADIAN REFORMED SCHOOL SOCIETY OF CALGARY,3
https://www.charitydata.ca/charity/the-canlearn-society-for-persons-with-learning-difficulties/134023852RR0001/,THE CANLEARN SOCIETY FOR PERSONS WITH LEARNING DIFFICULTIES,3
https://www.charitydata.ca/charity/the-catholic-independent-schools-of-nelson-diocese/119221380RR0006/,THE CATHOLIC INDEPENDENT SCHOOLS OF NELSON DIOCESE,3
https://www.charitydata.ca/charity/the-duke-of-edinburghs-award-young-canadians-challengeontario/126081884RR0001/,THE DUKE OF EDINBURGH'S AWARD YOUNG CANADIANS CHALLENGE(ONTARIO),3
https://www.charitydata.ca/charity/the-edson-and-district-community-learning-society/134010388RR0001/,THE EDSON AND DISTRICT COMMUNITY LEARNING SOCIETY,3
https://www.charitydata.ca/charity/the-factory-theatre-lab/123533812RR0001/,THE FACTORY THEATRE LAB,3
https://www.charitydata.ca/charity/the-gairdner-foundation/119234433RR0002/,THE GAIRDNER FOUNDATION,3
https://www.charitydata.ca/charity/the-gatehouse-montessori-school-society/107420952RR0001/,THE GATEHOUSE MONTESSORI SCHOOL SOCIETY,3
https://www.charitydata.ca/charity/the-gord-downie-and-chanie-wenjack-fund/784055915RR0001/,THE GORD DOWNIE & CHANIE WENJACK FUND,3
https://www.charitydata.ca/charity/the-harris-brand-foundation/793944513RR0001/,THE HARRIS BRAND FOUNDATION,3
https://www.charitydata.ca/charity/the-hub-for-beyond-21-foundation/839158300RR0001/,THE HUB FOR BEYOND 21 FOUNDATION,3
https://www.charitydata.ca/charity/the-international-high-school-at-vancouver-island-university-association/870190956RR0001/,THE INTERNATIONAL HIGH SCHOOL AT VANCOUVER ISLAND UNIVERSITY ASSOCIATION,3
https://www.charitydata.ca/charity/the-james-bay-community-school-society/119239036RR0001/,THE JAMES BAY COMMUNITY SCHOOL SOCIETY,3
https://www.charitydata.ca/charity/the-jewish-theological-society-of-canada/107535007RR0001/,THE JEWISH THEOLOGICAL SOCIETY OF CANADA,3
https://www.charitydata.ca/charity/the-kehila-jewish-day-school/868548934RR0001/,THE KEHILA JEWISH DAY SCHOOL,3
https://www.charitydata.ca/charity/the-learning-disabilities-association-of-sudbury/847846656RR0001/,THE LEARNING DISABILITIES ASSOCIATION OF SUDBURY,3
https://www.charitydata.ca/charity/the-loretto-ladies-colleges-and-schools/119242873RR0001/,THE LORETTO LADIES' COLLEGES AND SCHOOLS,3
https://www.charitydata.ca/charity/the-musical-stage-company/862044146RR0001/,THE MUSICAL STAGE COMPANY,3
https://www.charitydata.ca/charity/the-penticton-centre-for-exceptional-learning-society/806687182RR0001/,THE PENTICTON CENTRE FOR EXCEPTIONAL LEARNING SOCIETY,3
https://www.charitydata.ca/charity/the-pontifical-institute-of-mediaeval-studies/859941361RR0001/,THE PONTIFICAL INSTITUTE OF MEDIAEVAL STUDIES,3
https://www.charitydata.ca/charity/the-prep-society-for-individuals-with-down-syndrome/132453226RR0001/,THE PREP SOCIETY FOR INDIVIDUALS WITH DOWN SYNDROME,3
https://www.charitydata.ca/charity/the-primitive-integrated-naturalist-education-pine-project/836645291RR0001/,THE PRIMITIVE INTEGRATED NATURALIST EDUCATION (P.I.N.E.) PROJECT,3
https://www.charitydata.ca/charity/the-regional-diversity-roundtable/836162503RR0001/,THE REGIONAL DIVERSITY ROUNDTABLE,3
https://www.charitydata.ca/charity/the-remix-project/822471421RR0001/,The Remix Project,3
https://www.charitydata.ca/charity/the-samara-centre-for-democracy-le-centre-samara-pour-la-democratie/843093295RR0001/,The Samara Centre for Democracy Le Centre Samara pour la démocratie,3
https://www.charitydata.ca/charity/the-small-talk-society-for-developmental-language-disorders/119254423RR0001/,THE SMALL TALK SOCIETY FOR DEVELOPMENTAL LANGUAGE DISORDERS,3
https://www.charitydata.ca/charity/the-terrace-calvin-christian-school-society/119210441RR0001/,The Terrace Calvin Christian School Society,3
https://www.charitydata.ca/charity/the-toronto-baptist-seminary-and-bible-college/898274741RR0001/,THE TORONTO BAPTIST SEMINARY AND BIBLE COLLEGE,3
https://www.charitydata.ca/charity/the-waltons-trust/863604955RR0001/,THE WALTONS TRUST,3
https://www.charitydata.ca/charity/the-windermere-valley-child-care-society/108214743RR0001/,THE WINDERMERE VALLEY CHILD CARE SOCIETY,3
https://www.charitydata.ca/charity/the-winnipeg-montessori-school-inc/130516388RR0001/,THE WINNIPEG MONTESSORI SCHOOL INC.,3
https://www.charitydata.ca/charity/the-wrench-the-winnipeg-repair-education-and-cycling-hub-inc/823521463RR0001/,THE WRENCH THE WINNIPEG REPAIR EDUCATION AND CYCLING HUB INC.,3
https://www.charitydata.ca/charity/theatre-alberta-society/106693039RR0001/,THEATRE ALBERTA SOCIETY,3
https://www.charitydata.ca/charity/theatre-btw-inc/119214005RR0001/,THEATRE B.T.W. INC.,3
https://www.charitydata.ca/charity/theatre-du-rideau-vert/119214187RR0001/,Théâtre du Rideau Vert,3
https://www.charitydata.ca/charity/theatre-passe-muraille/119214344RR0001/,THEATRE PASSE MURAILLE,3
https://www.charitydata.ca/charity/timothy-christian-school-society/129933875RR0001/,TIMOTHY CHRISTIAN SCHOOL SOCIETY,3
https://www.charitydata.ca/charity/toronto-achievement-centre/119265783RR0001/,TORONTO ACHIEVEMENT CENTRE,3
https://www.charitydata.ca/charity/toronto-arts-foundation/888547064RR0001/,TORONTO ARTS FOUNDATION,3
https://www.charitydata.ca/charity/toronto-centre-for-community-learning-and-development/119266427RR0001/,TORONTO CENTRE FOR COMMUNITY LEARNING & DEVELOPMENT,3
https://www.charitydata.ca/charity/trac-tenant-resource-and-advisory-centre-society/872529375RR0001/,TRAC TENANT RESOURCE & ADVISORY CENTRE SOCIETY,3
https://www.charitydata.ca/charity/trec-charitable-foundation/837035468RR0001/,TREC CHARITABLE FOUNDATION,3
https://www.charitydata.ca/charity/trenton-christian-school-society/119268837RR0001/,TRENTON CHRISTIAN SCHOOL SOCIETY,3
https://www.charitydata.ca/charity/true-north-christian-academy/816975742RR0001/,TRUE NORTH CHRISTIAN ACADEMY,3
https://www.charitydata.ca/charity/umista-cultural-society/108149022RR0001/,U'MISTA CULTURAL SOCIETY,3
https://www.charitydata.ca/charity/universite-de-lontario-francais/735923286RR0001/,Université de l'Ontario français,3
https://www.charitydata.ca/charity/university-of-ottawa-institute-of-mental-health-research-institut-de-reserche-en-sante-mentale-de-luniversite-dottawa/892482712RR0001/,UNIVERSITY OF OTTAWA INSTITUTE OF MENTAL HEALTH RESEARCH/ INSTITUT DE RESERCHE EN SANTE MENTALE DE L'UNIVERSITE D'OTTAWA,3
https://www.charitydata.ca/charity/university-of-toronto-community-radio-inc/105459325RR0001/,UNIVERSITY OF TORONTO COMMUNITY RADIO INC,3
https://www.charitydata.ca/charity/upper-canada-leger-centre-for-education-and-training/868789140RR0001/,UPPER CANADA LEGER CENTRE FOR EDUCATION AND TRAINING,3
https://www.charitydata.ca/charity/urbanarts-community-arts-council/894382910RR0001/,URBANARTS COMMUNITY ARTS COUNCIL,3
https://www.charitydata.ca/charity/valspec-inc/125146258RR0001/,VALSPEC INC,3
https://www.charitydata.ca/charity/vancouver-institute-for-evangelical-worldview/865971642RR0002/,VANCOUVER INSTITUTE FOR EVANGELICAL WORLDVIEW,3
https://www.charitydata.ca/charity/verideia-classical-christian-academy/118987551RR0001/,VERIDEIA CLASSICAL CHRISTIAN ACADEMY,3
https://www.charitydata.ca/charity/victoria-albert-day-care-inc/108171976RR0001/,VICTORIA ALBERT DAY CARE INC.,3
https://www.charitydata.ca/charity/visions-of-science-network-for-learning/861043370RR0001/,VISIONS OF SCIENCE NETWORK FOR LEARNING,3
https://www.charitydata.ca/charity/vista-academy/757002696RR0001/,VISTA ACADEMY,3
https://www.charitydata.ca/charity/vso-school-of-music-society/806095253RR0001/,VSO SCHOOL OF MUSIC SOCIETY,3
https://www.charitydata.ca/charity/waverley-eal-consulting-inc/823680327RR0001/,WAVERLEY EAL CONSULTING INC.,3
https://www.charitydata.ca/charity/wayside-academy-incorporated/894588953RR0001/,WAYSIDE ACADEMY INCORPORATED,3
https://www.charitydata.ca/charity/wentworth-brant-reformed-christian-education-association/856281092RR0001/,WENTWORTH-BRANT REFORMED CHRISTIAN EDUCATION ASSOCIATION,3
https://www.charitydata.ca/charity/west-coast-leaf-association/119292464RR0001/,WEST COAST LEAF ASSOCIATION,3
https://www.charitydata.ca/charity/westgrove-childrens-centre-incorporated/105644116RR0001/,WESTGROVE CHILDREN'S CENTRE INCORPORATED,3
https://www.charitydata.ca/charity/wilp-wilxooskwhl-nisgaa-society/139502520RR0001/,WILP WILXO'OSKWHL NISGA'A SOCIETY,3
https://www.charitydata.ca/charity/winnipeg-arts-council-inc/860978139RR0001/,Winnipeg Arts Council Inc.,3
https://www.charitydata.ca/charity/working-skills-centre/108221946RR0001/,WORKING SKILLS CENTRE,3
https://www.charitydata.ca/charity/writers-trust-of-canadasociete-dencouragement-aux-ecrivains-du-canada/119305076RR0001/,WRITERS' TRUST OF CANADA/SOCIETE D'ENCOURAGEMENT AUX ECRIVAINS DU CANADA,3
https://www.charitydata.ca/charity/yaqeen-institute-for-islamic-research-canada/710253113RR0001/,Yaqeen Institute for Islamic Research Canada,3
https://www.charitydata.ca/charity/yellowknife-playschool-association/122351497RR0001/,YELLOWKNIFE PLAYSCHOOL ASSOCIATION,3
https://www.charitydata.ca/charity/yeshivas-nachalas-zvi/132743824RR0001/,YESHIVAS NACHALAS ZVI,3
https://www.charitydata.ca/charity/yeshivas-oholei-menachem-mendellubavitch/828481705RR0001/,"YESHIVAS OHOLEI MENACHEM MENDEL,LUBAVITCH",3
https://www.charitydata.ca/charity/york-entrepreneurship-development-institute/812095735RR0001/,YORK ENTREPRENEURSHIP DEVELOPMENT INSTITUTE,3
https://www.charitydata.ca/charity/youth-central-society/899067748RR0001/,YOUTH CENTRAL SOCIETY,3
https://www.charitydata.ca/charity/youth-challenge-international/119069078RR0001/,YOUTH CHALLENGE INTERNATIONAL,3
https://www.charitydata.ca/charity/yukon-literacy-coalition/852787670RR0001/,Yukon Literacy Coalition,3
https://www.charitydata.ca/charity/10787671-canada-association/754110088RR0001/,10787671 Canada Association,4
https://www.charitydata.ca/charity/afs-interculture-canada/100071927RR0001/,A.F.S. INTERCULTURE CANADA,4
https://www.charitydata.ca/charity/abc-life-literacy-canada/132097957RR0001/,ABC LIFE LITERACY CANADA,4
https://www.charitydata.ca/charity/academie-beth-esther-inc--beth-esther-academy-inc/893294066RR0001/,Académie Beth Esther Inc. / Beth Esther Academy Inc.,4
https://www.charitydata.ca/charity/academos-cybermentorat/805558400RR0001/,Academos Cybermentorat,4
https://www.charitydata.ca/charity/acadia-entrepreneurship-centre/127411296RR0001/,ACADIA ENTREPRENEURSHIP CENTRE,4
https://www.charitydata.ca/charity/acfas-inc/106728280RR0001/,Acfas Inc.,4
https://www.charitydata.ca/charity/ahlul-bayt-islamic-school/787454289RR0001/,AHLUL-BAYT ISLAMIC SCHOOL,4
https://www.charitydata.ca/charity/aiesec-canada-inc/129835872RR0001/,AIESEC CANADA INC.,4
https://www.charitydata.ca/charity/albaqir-academy-association/751329699RR0001/,ALBAQIR ACADEMY ASSOCIATION,4
https://www.charitydata.ca/charity/alberta-bone-and-joint-health-institute/132314154RR0001/,ALBERTA BONE & JOINT HEALTH INSTITUTE,4
https://www.charitydata.ca/charity/alberta-parenting-for-the-future-association/859165482RR0001/,ALBERTA PARENTING FOR THE FUTURE ASSOCIATION,4
https://www.charitydata.ca/charity/alhijra-islamic-foundation-inc/883220931RR0001/,ALHIJRA ISLAMIC FOUNDATION INC,4
https://www.charitydata.ca/charity/allegro-montessori-school-inc/132730490RR0001/,ALLEGRO MONTESSORI SCHOOL INC,4
https://www.charitydata.ca/charity/alliance-francaise-de-calgary/106702053RR0001/,Alliance française de Calgary,4
https://www.charitydata.ca/charity/arctic-research-foundation/800994204RR0001/,ARCTIC RESEARCH FOUNDATION,4
https://www.charitydata.ca/charity/array-community-support-services/887068591RR0001/,ARRAY COMMUNITY SUPPORT SERVICES,4
https://www.charitydata.ca/charity/art-of-living-foundationfondation-lart-de-vivre/132743527RR0001/,ART OF LIVING FOUNDATION/FONDATION L'ART DE VIVRE,4
https://www.charitydata.ca/charity/arthur-christian-school/842776239RR0001/,ARTHUR CHRISTIAN SCHOOL,4
https://www.charitydata.ca/charity/association-des-scouts-du-canada/118793520RR0001/,ASSOCIATION DES SCOUTS DU CANADA,4
https://www.charitydata.ca/charity/association-le-savoir/824216220RR0001/,Association le Savoir,4
https://www.charitydata.ca/charity/association-quebcoise-de-prvention-du-suicide/129594792RR0001/,Association québécoise de prévention du suicide,4
https://www.charitydata.ca/charity/bayfair-daycare-incorporated/118800655RR0001/,BAYFAIR DAYCARE INCORPORATED,4
https://www.charitydata.ca/charity/beamsville-co-operative-nursery-school-inc/106779937RR0001/,BEAMSVILLE CO-OPERATIVE NURSERY SCHOOL INC.,4
https://www.charitydata.ca/charity/beaverlodge-daycare/887645158RR0001/,BEAVERLODGE DAYCARE,4
https://www.charitydata.ca/charity/bernadette-child-care-centre-incorporated--garderie-bernadette-incorporee/889324190RR0001/,BERNADETTE CHILD CARE CENTRE INCORPORATED / GARDERIE BERNADETTE INCORPOREE,4
https://www.charitydata.ca/charity/bioregional-education-association/895298727RR0001/,BIOREGIONAL EDUCATION ASSOCIATION,4
https://www.charitydata.ca/charity/black-educators-association/118810985RR0001/,BLACK EDUCATORS' ASSOCIATION,4
https://www.charitydata.ca/charity/blueberry-creek-community-school-council/886243831RR0001/,BLUEBERRY CREEK COMMUNITY SCHOOL COUNCIL,4
https://www.charitydata.ca/charity/boys-and-girls-clubs-of-greater-halifax/888650264RR0001/,BOYS & GIRLS CLUBS OF GREATER HALIFAX,4
https://www.charitydata.ca/charity/boys-and-girls-club-of-yukon/897237616RR0001/,BOYS AND GIRLS CLUB OF YUKON,4
https://www.charitydata.ca/charity/boys-and-girls-club-of-summerside-inc/106804644RR0001/,BOYS' AND GIRLS' CLUB OF SUMMERSIDE INC.,4
https://www.charitydata.ca/charity/braemar-house-school-incorporated/893316786RR0001/,BRAEMAR HOUSE SCHOOL INCORPORATED,4
https://www.charitydata.ca/charity/bright-beginnings-early-childhood-centre/107274045RR0001/,BRIGHT BEGINNINGS EARLY CHILDHOOD CENTRE,4
https://www.charitydata.ca/charity/british-columbia-guide-dog-services/891311763RR0001/,BRITISH COLUMBIA GUIDE DOG SERVICES,4
https://www.charitydata.ca/charity/build-a-dream-to-empower-women/783497480RR0001/,BUILD A DREAM TO EMPOWER WOMEN,4
https://www.charitydata.ca/charity/burford-co-operative-preschool-corporation/119880664RR0001/,BURFORD CO-OPERATIVE PRESCHOOL CORPORATION,4
https://www.charitydata.ca/charity/burlington-parental-christian-school-society/106818974RR0001/,BURLINGTON PARENTAL CHRISTIAN SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/bys-educational-centre/855507471RR0001/,BYS EDUCATIONAL CENTRE,4
https://www.charitydata.ca/charity/cpe-a-la-claire-fontaine/107412850RR0001/,C.P.E. à la claire fontaine,4
https://www.charitydata.ca/charity/cpe-topinambour/119009744RR0001/,C.P.E. Topinambour,4
https://www.charitydata.ca/charity/calgary-international-film-festival-society/864856927RR0001/,CALGARY INTERNATIONAL FILM FESTIVAL SOCIETY,4
https://www.charitydata.ca/charity/calgary-stampede-foundation/893125070RR0001/,CALGARY STAMPEDE FOUNDATION,4
https://www.charitydata.ca/charity/calvary-christian-academy/880514963RR0001/,CALVARY CHRISTIAN ACADEMY,4
https://www.charitydata.ca/charity/calvary-christian-school-niagara/853358075RR0001/,CALVARY CHRISTIAN SCHOOL NIAGARA,4
https://www.charitydata.ca/charity/calvin-christian-schools-society-of-toronto/106833379RR0001/,CALVIN CHRISTIAN SCHOOLS SOCIETY OF TORONTO,4
https://www.charitydata.ca/charity/cambridge-christian-school-society/106834138RR0001/,CAMBRIDGE CHRISTIAN SCHOOL SOCIETY,4
https://www.charitydata.ca/charity/canada-place-child-care-society/118828540RR0001/,CANADA PLACE CHILD CARE SOCIETY,4
https://www.charitydata.ca/charity/canadas-national-history-societysociete-dhistoire-nationale-du-canada/138681408RR0001/,CANADA'S NATIONAL HISTORY SOCIETY/SOCIETE D'HISTOIRE NATIONALE DU CANADA,4
https://www.charitydata.ca/charity/canadian-4-h-council/106868854RR0001/,CANADIAN 4-H COUNCIL,4
https://www.charitydata.ca/charity/canadian-association-of-schools-of-nursing-casn--association-canadienne-des-etudes-de-sciences-infirmieres-acesi/889243648RR0001/,Canadian Association of Schools of Nursing (CASN) / Association canadienne des études de sciences infirmières (ACESI),4
https://www.charitydata.ca/charity/canadian-association-of-university-business-officers-caubo-association-canadienne-du-personnel-administratif-universitaire-acpau/118829480RR0001/,CANADIAN ASSOCIATION OF UNIVERSITY BUSINESS OFFICERS (CAUBO) ASSOCIATION CANADIENNE DU PERSONNEL ADMINISTRATIF UNIVERSITAIRE (ACPAU),4
https://www.charitydata.ca/charity/canadian-energy-research-institute/121461313RR0001/,CANADIAN ENERGY RESEARCH INSTITUTE,4
https://www.charitydata.ca/charity/canadian-federation-for-the-humanities-and-social-sciences--federation-canadienne-des-sciences-humaines/892411141RR0001/,CANADIAN FEDERATION FOR THE HUMANITIES AND SOCIAL SCIENCES / FEDERATION CANADIENNE DES SCIENCES HUMAINES,4
https://www.charitydata.ca/charity/canadian-film-in-the-schools/850892365RR0001/,CANADIAN FILM IN THE SCHOOLS,4
https://www.charitydata.ca/charity/canadian-guide-dogs-for-the-blind/106846819RR0001/,CANADIAN GUIDE DOGS FOR THE BLIND,4
https://www.charitydata.ca/charity/canadian-institute-for-non-destructive-evaluation/119052793RR0001/,CANADIAN INSTITUTE FOR NON-DESTRUCTIVE EVALUATION,4
https://www.charitydata.ca/charity/canadian-reformed-school-society-of-fergus-guelph/118835842RR0001/,"CANADIAN REFORMED SCHOOL SOCIETY OF FERGUS, GUELPH",4
https://www.charitydata.ca/charity/canadian-reformed-school-society-of-flamborough-incorporated/899351068RR0001/,CANADIAN REFORMED SCHOOL SOCIETY OF FLAMBOROUGH INCORPORATED,4
https://www.charitydata.ca/charity/canadian-reformed-school-society-of-neerlandia/106866312RR0001/,CANADIAN REFORMED SCHOOL SOCIETY OF NEERLANDIA,4
https://www.charitydata.ca/charity/canadian-reformed-school-society-of-winnipeg-inc/134517135RR0001/,CANADIAN REFORMED SCHOOL SOCIETY OF WINNIPEG INC,4
https://www.charitydata.ca/charity/canadian-urban-institute/121844419RR0001/,CANADIAN URBAN INSTITUTE,4
https://www.charitydata.ca/charity/canpak-health-and-education-development-association/845019207RR0001/,CANPAK HEALTH & EDUCATION DEVELOPMENT ASSOCIATION,4
